노래 너무 좋은데 가가가할때 계속 채널십오야에서 본 수면컨텐츠가 생각나 휴	O O O O O AFW-B O O O O
오랜만에 보는데 진짜 눈물난다	O O O O
yg 딱지 떼고 나온 태양	O O O O PER-B
3 55 제가 그렇습니다 형님 군대 가지 마십쇼	O O O O O O O O
3 00 이노래가 진짜에요	O O O O
is already growing in me 고마워	O O O O O O
미노 바쁜 와중에 좋은앨범 만들어줘서 넘 고마워 수고많았어 아프지말자	PER-B O O O O O O O O
낚지 탕탕탕이 생각나는 노래네요	O O O O
전시에서 미리듣기만 했는데도 이미 난 총상이야 미노 3집 얼른 만나자	O O O O O O AFW-B AFW-I O O
빨리와라 내일 6시 참을 수 없다	O TIME-B TIME-I O O O
아넌 안오니 아넌 댓글 쥬접 보고싶당	PER-B O PER-B O O O
당신이 신들의 전투가 있는 자리에 있다면 당신은 불가지론자가 될 것입니다	O O O O O O O O O O
입영통지서 첼린지 군대 가세요 설치지 말고	O ORG-B O O O O
내가 가장 좋아하는 가수는 Lisa와 Jenny 3입니다	O O O O PER-B PER-B PER-I
우리민호는 깜장머리가 진짜 이쁜데	PER-B O O O
신곡 많이내서 그런가 스케줄이 갑자기 많아졌어 오빠 몸 조심해요	O O O O O O O O O
끝난줄 알았네 6 25 to be continued	O O O O O O O
나는 이 노래 돈을 사랑한다	O O O O O
Lil nas X old town road 삘 나는걸로 하나 뽑은듯한데 중독성 될듯	O O O O O O O O O O O O
미노야야여 진짜 사랑해	PER-B O O
2 26 마이노 가사 센스 대박	O O AFW-B O O O
귀여워 귀여워 귀여워	O O O
어제 하이라이트 벌스 프리뷰 보고 와 진짜 미치는줄 알았는데 드디어	DAT-B AFW-B AFW-I O O O O O O O
탕탕탕탕 주스 하하하하하하하	O O O
사실 나는 던지고 있지만 나는 하이 노래를 좋아합니다	O O O O O O O O
s s	O O
습관적으로 찿아듣게 되는 이 영상	O O O O O
항상 왜 세련된거냐고 영상 퀄 좋다	O O O O O O
그의 사운드는 훌륭하다 노래 잘하네 리사	O O O O O PER-B
Congrats Mino 탕	O AFW-B AFW-I
도망각 가가각각가가가가각 도망각 가각 각 가가가가가	O AFW-B O O O AFW-B
아버지 날 보고 있다면 정답을 알려줘	O O O O O O
너무좋은데 너무너무	O O
백신 미접종자도 오프갈 때 음성확인서 필요없는 거죠 아시는 분들 있나요	O O O O O O O O O O
우승직전까지 갔었지 하지만 블랙넛이 시귀봉진함	O O O PER-B O
그래도 관중들이 귀는 있었나 보네 인기 투표로 마이노 우승안항거 보면	O O O O O O O O O O
또 한동안 내 귀를 즐겁게 해줄 노래가	O O O O O O O
원피스 도플라밍고인줄 잘생겨서 다 잘 어울리네요	O PER-B O O O O
쇼미팀 보러 왔다	AFW-B O O
is that true라고 하면 예스 자연스레 입에서 소리나올텐데 이걸 어떻게 해야하나 이게 가능할까 그것도 밴드라이븐데	O O O O O O O O O O O O O O AFW-B
탕 뮤비는 더 볼 맛이 난다 소속사야 담엔 돈 더 써주라	O O O O O O O O O O O
함 몇 설정때문에 포 안 할 때 그 모든 걸 보여줌	O O O O O O O O O O O
사랑해요 Blac pink 인사말을 보내주세요 제 이름은 다다이라 소피아 바스케스 페레즈입니다 즐거운 시간 되세요 트로피도 받으세요	O O O O O O O PER-B PER-I PER-I PER-I O O O O O
벌써 7년전인거 실감 안나네	O DAT-B O O
이 오빠 또 나를 설레게 하네	O O O O O O
고맙고 아쉽고 그렇네 더 사랑할걸	O O O O O
비트 미쳤다 진짜	O O O
그들은 어떻게 그렇게 아름다울 수 있습니까	O O O O O O
이거보니까 내가 지금까지 얼마나 편하게 살아왔는지가 확실히 보인다	O O O O O O O O
나는 인도의 사랑이 노래를 좋아합니다	O LOC-B O O O
전시회에서 들었던거랑 느낌 달라서 완곡 어떨지 기대된다 이번컴백 레전드 찍자	O O O O O O O O O O
낙지탕탕탕 밖에 생각이난다	O O O
일단 당신이 그 수준을 달성하면 당신은 그것을 가지고 있습니다	O O O O O O O O O
근데 내 갠취지만 5인보다 4인때가 더 좋은데 이런 옛날 기록은 어쩔 수 없이 5인이여서 아쉽	O O O O O O O O O O O O O O O
목소리가 깨끗하게 들려서 이 동영상은 플레이리스트에 저장합니다	O O O O O O O
뮤비 릴나엑 갬성이네 너무좋아	O PER-B PER-B O
리얼리리얼리	ORG-B
도망가가가가가가가가가 탕탕탕탕탕탕탕탕탕탕	O O
김지누 존나 사랑해 걍 시바	PER-B O O O ORG-B
Kang Hodong 낚시 탕탕탕	LOC-B LOC-I O O
지금듣는데 왜 눈물이 주륵 나냐	O O O O O
생일 축하해 너는 항상 우리 케이팝 스타야 신의 축복이 항상 있기를 제니	O O O O O FLD-B O O O O O PER-B
요즘 내 최애곡 당신이 있어 너무 행복합니다	O O O O O O O
도입부 honne신곡이랑 다를게없노 카피하지말라그래라	O AFW-B O O
나는 그들의 작은 천사 미소를 사랑합니다 10000에서의 그들의 안무 너무 과도합니다 우리 소녀들은 이기는 흐름을 가지고 있습니다	O O O O O O O O O O O O O O O O O
근데 다시 만나고 싶지는 않아서 1 했어요	O O O O O O O
이때 당시에 이곡은 반응 진짜 처참했는데	O O O O O O
블랙 핑크 we miss you	O O O O O
중독성 미쳤네 이거 수능 금지곡 하나 추가요	O O O EVT-B O O O
와 송미노 진짜 미쳤다 완전좋아 심장저격 탕	O PER-B O O O O O
비트넘나좋고 영상 멋있고	ORG-B O O
외모로 말하는건 실례인건 알지만 아무리 봐도 또 봐도 어느 외국의 부르주아 할머니 느낌이야	O O O O O O O O O O O O O
오늘 내 생일	DAT-B O O
나는 진짜 MOBB 조합을 좋아하는데 대중들은 아직 MOBB의 가치를 잘 모르는 것 같던데 제발 붐벼 랑 UP 랑 OK MAN 들어보세요	O O O O O O O O O O O O O O O O O O O O O
마틴 63도 음원 내주세요	PER-B O O O
정말데뷔무데인데 너무완벽하다 스타일도 지금봐도 너무세련됐다 역시 클라스가 다르네	O O O O O O O O
예슈아커밍 당신은 이 사실을 알고 있습니까 1	O O O O O O O
형이 하고 싶은 예술 하는건 알고 좋은데 정규에도 훌리건 노땡큐 머신건 연금술 같은 줫대는 벌스들좀 넣어줘 피처링에서만 하지 말구	O O O O O O O O AFW-B AFW-B AFW-B AFW-B O O O O O O O
이제부터 송토끼쨩으로 부르면 되는건가여	O O O O
나는 그들을 정말 사랑해	O O O O
아 양쪽 남자 댄서가 권트윈스였구나	O O O O ORG-B
진짜 미쳤다	O O
그래서 멋진 노래 나는 항상 그것을 듣고 2022 최고의 노래	O O O O O O O DAT-B O O
너무 잘생겼잖아 너무 기대된다	O O O O
바나나바 같아도 좋아마이노	O O ORG-B
벌써 이곡이 2달 뒤면 2주년이네	O O DAT-B DAT-I DAT-B
미노 얼굴 잘 보이는 썸넬로 바꾸면 조회수 더 늘것같네요	PER-B O O O PER-B O O O O
와 대박 진짜 곧이다 미노 완전 바쁘네	O O O O PER-B O O
당신은 최고입니다 우리는 당신을 사랑합니다	O O O O O
노래는 너만큼 아름다워 잘 되길 바라면서 던지고 깜박임	O O O O O O O O
와 처음부터 끝까지 미노만 나와서 좋다	O O O PER-B O O
다시 보니까 참 둘 다 2021 열심히 살았다 뱉어낸 것들 또 다 이뤄버렸네	O O O O O DAT-B O O O O O O O
언니들 2023년에는 해산하지 않았으면 좋겠어 많이 사랑해	O DAT-B O O O O O
이건솔직히 쇼미가아니라 유스케엿다 이무대만큼은	O AFW-B PER-B O
나는 이미 그것을 좋아했습니다	O O O O
아넌이랑 머드 넘모 귀여워 다뿌시고 그레이 완전 웃기고 비오도 귀엽고 자이언티랑 피오까지 12월 7일 빨리와라 미노 벌써 3집이네 오래오래 좋은 음악 들려주기를	PER-B PER-B O O O PER-B O O PER-B O PER-B PER-B DAT-B DAT-I O PER-B O O O O O O
내 심장 책임져 너무 좋아 뒤지겠네 즹짜	O O O O O O O
목소리 넘좋고 음악도 넘좋아요	O O O O
삭발이 이렇게 잘 어울릴 수 있는 거	O O O O O O O
티켓팅 너무 힘들다 승유나 취켓팅 화이팅	O O O PER-B O O
탕탕탕 탕 탕탕탕 탕 탕탕탕 탕 탕탕 탕탕 탕탕탕 탕 타다당 탕탕 탕탕탕 탕 탕탕탕 탕	O O O O O O O O O O O O O O O O
이노래는 한서준이 빤쓰만 입고 부르고 듣던 노래	O PER-B O O O O O
진우는 걍 요정같다 진우야 진짜 잘생겼다	PER-B O O PER-B O O
관중들 처음볼때 사람이 저렇게 많은데 마스크 안써도 되나 이생각부터 들었다	O O O O O O O O O O
te amo lov u 사랑해 3 3 3	O O O O O O O O
공평하게한다고 머리밀고 나왔는데 맨날모자쓰고있네	O O O O
빨리 보고싶다 내새꾸 이게 몇년만에 콘서트야 흑흑 진짜 너무 그리웠다구	O O O O O O O O O O
나는 당신의 목소리를 듣고 그리워	O O O O O
이무진버전 듣고 온분 좋아요	PER-B O O O
마이노 어쩜 두상도 저렇게 이쁜지	PER-B O O O O
블랙방탄은 세계 최고의 그룹	PER-B O O O
알티스 성민호 짱	ORG-B PER-B O
와이쥐는 그룹가수들이 솔로로 활동해도 전혀 어색함이 없구나 멋지네	PER-B O O O O O O O
2022년에도 자주 들으러 올듯 최고다	DAT-B O O O O
탕은 내가 하고 싶어 오빠	O O O O O
너무좋아너무좋아너뭉너무누눈 빨리요제발 진짜 현기증나요 빨리	O O O O O
와 정규라니 너무 기대된다	O O O O
빨리 콘갈래 밴드버전 너무 좋다	O O O O O
이것은 절대적으로 믿을 수 없습니다	O O O O O
사랑했다 완벽해	O O
진짜 몇년이 지나도 레전드다	O O O O
미노야 진짜 뭐라고 말해야될지 모르겠지만 팬을 생각하는 너의 마음 앨범을 만드는 마음 그게 너무 소중해 사랑해 많이	PER-B O O O O O O O O O O O O O O O O
미친 것 같아 알라뷰 쏘 머치	O O O AFW-B AFW-I O
와 너무잘해 진짜 리스펙한다 미노야	O O O O PER-B
음원도 별로고 뮤비 인트로부터 식상 미노 실망인디	O O O O O O O
한국인 안 계세요오 다 외국어라	O O O O O
사랑해 Blackpink	O O
I love you so much please notice me 많이 사랑해주세요 저를 주목해주세요	O O O O O O O O O O O O
난 너무 감동해요 난 당신이 여기 있어 기뻐요 당신을 그리워	O O O O O O O O O O
점점 서글퍼지는게 가슴이 저릿하다	O O O O
탕 노래도 좋고 뮤직비디오도 좋네요	O O O O O
당신이 신이라면 당신은 무신론자가 될 것입니다	O O O O O O
재밌었고 멋있다 노력하는 사람은 즐기는 사람 못 이긴다 물론 노력도 피나게 하겠지	O O O O O O O O O O O O
블랙넛이 후공인데도 1차짐 차이조금크게 갑자기 2차에서 이김 근데 관객수랑 투표수않맞음 말그대로 조작논란	PER-B O O O O O O O O O O O
04 41 몰랐는데 샵건 뒤에 있었네	O O O AFW-B O O
아니 빈말이 아니라 진짜로 노래 좋은데	O O O O O O
0 33 그와중에 강아지 나만 귀엽다고 생각하냐	O O O O O O O
윽시 라이브 내 마음 탕탕탕이네	PER-B O O O O
내가 제일 좋아하는 랩퍼 마이노 하나분이야	O O O O PER-B O
그들 모두를 사랑하지 않는 사람은 진짜 눈깜짝할 사이입니다	O O O O O O O O
신곡을 낼 의향이 있냐고 물었다	O O O O O
I love the part where Jennie says 엄마가 남자애들 조심하라고 하시던 사랑은 불 같아서 다치겠다 고 말했다	O O O O O PER-B O O O O O O O O O O O
나이 드니까 이노래 너무 슬퍼	O O O O O
2021 10월에서 왔습니다	DAT-B DAT-I O
미노미노 최고 언제나 최고의 음악 최고의 무대 보여줘서 고마워	O O O O O O O O O
여자들은 언제 다른 비디오를 업로드 할 것입니까	O O O O O O O
조회수 3600 좋아요 2만4천	O O O O
왠지 모르게 이 뮤비 속의 인물만 보면 캐릭터가 약간	O O O O O O O O O
다시보니까 가사가 참 슬프다	O O O O
나는 당신의 목소리를 너무 사랑해요	O O O O O
나는 당신의 노래를 좋아합니다	O O O O
마이노 사랑해	PER-B O
여자는 큐피트 화살 날리고 남자는 총알을 날리네	O AFW-B AFW-I O O AFW-B O
신곡도 너무 기대되지만 이렇게 주변분들이 미노 음악성 좋게보고 미노 애끼는맘들이 영상에서도 느껴지는게 너무 좋다	O O O O O PER-B O O O O O O O O
따흑 따흑 12월 가깝고 멀다	O O DAT-B O O
라스 아모 블랙핑크	AFW-B AFW-I PER-B
비트 너무좋다 진짜 기대돼	O O O O
That s rly drives me crazy man	O O O O O O O
난 아직도 듣고 있어 난 네가 자랑스러워	O O O O O O O
EU CHEGUEI HEINNNN VAMOS L MINOOOO 사랑해요	ORG-B PER-B PER-B O PER-B PER-I O
경연이 아니라 걍 콘서트하러 온 것 같음	O O O O O O O
요즘 이댓글 없더라 2022 손	O O O DAT-B O
작년 연말에는 코앞에 두고도 못 알아보게끔 두리번하다가 이거였는데 올해는 탕탕탕탕 외우게 생겼다	DAT-B DAT-I O O O O O O DAT-B O O O
빨리 듣고싶어	O O
블랙 핑크 팬도 아닌데 주기적으로 넋놓고 보는 영상	O O O O O O O O
2 35 안무 졸라 귀엽다	O O O O O
감독님 솔직히 승유니찍으실때 좀 부담스러웠을듯	O O O O O
아 마이노 얼굴 밖에 안보인다 사랑해 진짜	O PER-B O O O O O
미노 x adobe 멋있다	ORG-B O ORG-B O
이제 며칠 안남았네 설레	O O O O
오빠 이번에 컴백할 때 이거 완곡버전 내주면 안돼	O O O O O O O O
나는 그들이 일본어로 말하는 것을 더 이상 이해하지 못한다	O O O O O O O O O
옵하 사랑해 노래조타	AFW-B AFW-I AFW-I
나는 당신들이 매우 자랑스럽습니다 당신이 우리 행성을 걱정해줘서 기쁩니다	O O O O O O O O O
1 02 나 아직 애기니까 나 이뻐해주고 오냐오냐 해 주고 이거해라 저거해라 강요하지마라 제발	O O O O O O O O O O O O O O
탕 탕 탕	O O O
진짜 개띵곡이라고 좀 들어줘	O O O O
하 진짜 너무 부러워 나 눈물나	PER-B O O O O O
증마류 보도시푸네 얼마 안 남았쓰	O O O O O
1 52 송토끼쨩 vs 미세 근육맨 진짜 세계관 최강자들의 싸움이다 가슴이 웅장해진다	O O AFW-B O AFW-B AFW-I O O O O O O
호쇽 올 농 호너마 마 머뇨 됴 됴 겨갸 개개개 갸셔 교됴 쇼 뫃 허어 옿 도도듀듚 쇼 촣	O O O O O O O O O O O O O O O O O O O
D 1 그리고 나는 더 이상 기다릴 수 없어	O O O O O O O O O
나는 그들을 매우 사랑합니다	O O O O
카트라이더 닥터리버스 닮았어요	AFW-B O O
1md리뷰 축하드립니다	O O
살아있는 순간 중 3분이 제일 안 아까운 순간	O O O TIME-B O O O O
특히 2 37 진심 줜나 닮음	O O O O O O
대 박	O PER-B
나이 50이 넘어 들어도 전율이	O O O O O
이 노래의 영어 버전이 가능한가요	O O O O O
이건 내가 제일 좋아하는 노래야	O O O O O
드디어 형 사랑해	O O O
노래 잘 부르는 블렉핑크	O O O PER-B
Better도 이렇게 찍어주심 안되나요	O O O O
여왕의 여왕 절대 도달 할 수없는 여신	O O O O O O O
하루 남았다니 너무너무 기대된다 마이노 화이팅 탕	DAT-B O O O O O O
3집도 대박나장 노래 넘 좋아 역시 송민호	O O O O O O PER-B
너무 귀엽다진짜 와 어떻게사람이저렁 게 귀엽울수가잇지	O O O O O O
와꾸가 점점 지드레곤 닮아가냐	PER-B O PER-B O
나는 그들을 사랑한다 0	O O O O
안녕하세요 난 그냥 김지수에게 말하고 싶었다생일 축하해요나는 그녀가 멋진 하루를 바랍니다그리고 그 옆에 나는 당신을 만날 수 있으면 좋겠다 너무 많은 너희들을 사랑 그런데 나는 한국어가 아니에요 내가 있었으면 좋겠다 하지만 나는 모든 안녕 영어 아니에요	O O O PER-B O O O O O DAT-B O O O O O O O O O O O O O O O O O O O O O O O O O O
너무 기대됨 마이노	O O PER-B
우리는 당신이 알제에서 파티를 할 수 있기를 바랍니다 사랑해 고마워	O O LOC-B O O O O O O O
ALL TOGETHER 역사상 최고의 밴드	O O O O O
절대 안놓쳐 마이노 콘서트 꼭 성공해서 갈거다 기다려	O O EVT-B EVT-I O O O O
일단 여자꼬시려면 머리카락부터 있어야 하지 않을까 민호형	O O O O O O PER-B
나는 이 노래를 사랑한다	O O O O
Turkish Blinks는 당신을 훨씬 더 사랑합니다	ORG-B ORG-I O O O O
좋아했는데 너무너무 아름답고 아름다운 노래와 아름다운 제니	O O O O O O PER-B
생일 축하 해 지카 나는 멜리사입니다	O O O PER-B O PER-B
블랙 핑크 멤버 솔로 곡이 곤경에 처했을 때 진정되는 것을 들었을 때 인생이 얼마나 중요한지 이해할 수 있도록 도와주었습니다	PER-B PER-I O O O O O O O O O O O O O O O O O
노래도 들을수록 더욱 좋아지고	O O O O
항상 레전드지만 오빠 건강 꼭 챙기면서 컴백 준비해요 12월 7일 6시만 기다리고 있으께요	O O O O O O O O DAT-B DAT-I TIME-B O O
